Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 19:01:44.960,d0:1c:1b:3a:ee:9d, 2015-01-01 00:21:00.320, -0.074, -0.021, 1.029, 0.427, 2.258, -3.296, , , , , , , 0.385, -2.521, 125.546, 0.600, -3.500, -22.640, 30.64, -0.45587, 0.03085, -0.01093, -0.88937,
 19:01:44.962,d0:1c:1b:3a:ee:9d, 2015-01-01 00:21:00.320, -0.076, -0.024, 1.02, 0.549, 0.793, -2.502, , , , , , , 0.385, -2.516, 125.535, 0.600, -3.500, -22.640, 30.64, -0.45587, 0.03085, -0.01093, -0.88937,
 19:01:44.962,d0:1c:1b:3a:ee:9d, 2015-01-01 00:21:00.320, -0.072, -0.024, 1.018, 0.732, -0.122, -1.587, , , , , , , 0.385, -2.51, 125.508, 0.600, -3.500, -22.640, 30.64, -0.45587, 0.03085, -0.01093, -0.88937,
 19:01:44.962,d0:1c:1b:3a:ee:9d, 2015-01-01 00:21:00.320, -0.072, -0.022, 1.021, 0.366, 0.488, -1.038, , , , , , , 0.39, -2.516, 125.508, 0.600, -3.500, -22.640, 30.64, -0.45587, 0.03085, -0.01093, -0.88937,
 19:01:44.962,d0:1c:1b:3a:ee:9d, 2015-01-01 00:21:00.320, -0.078, -0.022, 1.022, -0.244, 0.977, -0.61, , , , , , , 0.385, -2.51, 125.497, 0.600, -3.500, -22.640, 30.64, -0.45587, 0.03085, -0.01093, -0.88937,
 19:01:44.962,d0:1c:1b:3a:ee:9d, 2015-01-01 00:21:00.320, -0.085, -0.022, 1.022, -0.671, 0.122, -0.549, , , , , , , 0.374, -2.51, 125.508, 0.600, -3.500, -22.640, 30.64, -0.45587, 0.03085, -0.01093, -0.88937,
 19:01:44.962,d0:1c:1b:3a:ee:9d, 2015-01-01 00:21:00.320, -0.083, -0.023, 1.024, -0.305, -1.404, -0.427, , , , , , , 0.368, -2.516, 125.497, 0.600, -3.500, -22.640, 30.64, -0.45587, 0.03085, -0.01093, -0.88937,
 19:01:44.962,d0:1c:1b:3a:ee:9d, 2015-01-01 00:21:00.320, -0.075, -0.025, 1.028, 0.305, -2.441, 0.366, , , , , , , 0.363, -2.543, 125.519, 0.600, -3.500, -22.640, 30.64, -0.45587, 0.03085, -0.01093, -0.88937,
 19:01:44.987,d0:1c:1b:3a:ee:9d, 2015-01-01 00:21:00.320, -0.07, -0.023, 1.032, 0.916, -1.648, 1.404, , , , , , , 0.368, -2.565, 125.524, 0.600, -3.500, -22.640, 30.88, -0.45587, 0.03085, -0.01093, -0.88937,
 19:01:44.987,d0:1c:1b:3a:ee:9d, 2015-01-01 00:21:00.320, -0.069, -0.021, 1.032, 1.221, -0.244, 1.587, , , , , , , 0.379, -2.576, 125.552, 0.600, -3.500, -22.640, 30.88, -0.45587, 0.03085, -0.01093, -0.88937,
